,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20171231,20161231,20151231,19700101,
一、营业总收入,5529868543.81,3610310717.20,1908931177.93,7714992860.91,5459667417.39,3504502376.47,1832679496.12,6377558563.11,4562977054.02,3035287114.44,5424069680.52,4289368487.01,3149363081.57,0,
营业收入,5529868543.81,3610310717.20,1908931177.93,7714992860.91,5459667417.39,3504502376.47,1832679496.12,6377558563.11,4562977054.02,3035287114.44,5424069680.52,4289368487.01,3149363081.57,0,
二、营业总成本,5225810120.25,3417161713.64,1809361401.97,7307891555.08,5079439958.72,3277219461.24,1720754189.01,6067522075.65,4340123976.80,2895698353.29,5292194392.20,4172329937.28,3091624886.95,0,
营业成本,3787784629.38,2508230185.42,1343668122.71,5256336842.19,3685509373.60,2366006799.69,1224009154.94,4387322013.61,3172278174.05,2135950072.19,3828359671.55,2885621312.90,2118170781.10,0,
营业税金及附加,39445283.86,21781313.59,10835682.21,42374047.94,31098237.54,20382474.04,11842867.91,33157019.00,24930672.23,16542342.26,29723677.38,25844796.37,23308176.65,0,
销售费用,1163128588.62,741053637.42,386621001.18,1581254831.99,1078528902.52,704725766.31,396158594.07,1240459698.84,868727265.13,568796161.49,1055465272.61,951702094.04,719454532.70,0,
管理费用,230186616.71,142092340.31,66518065.95,410889518.16,276974778.17,181829834.36,86078706.16,383601931.70,255687747.62,160486061.93,371101321.07,304809235.76,223333571.48,0,
财务费用,-14249506.33,-7553678.67,-2397258.97,-10326673.31,-8408869.51,-5318005.39,-1623211.64,2172603.59,3655637.69,3161584.83,4048711.25,2525882.71,3089808.89,0,
研发费用,19514508.01,11557915.57,4115788.89,27362988.11,15737536.40,9592592.23,4288077.57,20808808.91,14844480.08,9520808.10,0,0,0,0,
资产减值损失,0,0,0,0,0,0,0,0,0,1241322.49,3495738.34,1826615.50,4268016.13,0,
公允价值变动收益,446575.35,1157860.27,124931.51,0,1900750.69,0,1420164.38,0,0,0,0,0,0,0,
投资收益,11994963.58,7418524.36,4258550.09,20325080.82,12198316.10,7757674.59,4039257.67,32132762.02,25928440.96,20016965.48,30885188.48,18566298.25,5241502.41,0,
其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,363215828.26,227965575.17,126440804.84,471398961.10,425170270.62,261178453.16,145638548.92,346388177.32,246680793.98,162281086.69,191292017.75,137669462.21,63796949.36,0,
加:营业外收入,2301293.57,1700762.96,1042745.33,3678896.17,2372712.26,1858783.89,1300289.73,1553746.26,117374.54,92413.90,1132094.23,24784925.51,12163125.38,0,
减：营业外支出,3831149.52,3402128.96,3611659.87,1706912.86,824107.76,366384.36,197990.55,1398944.19,696421.36,644729.76,2376935.92,2085657.94,1017530.50,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,361685972.31,226264209.17,123871890.30,473370944.41,426718875.12,262670852.69,146740848.10,346542979.39,246101747.16,161728770.83,190047176.06,160368729.78,74942544.24,0,
减：所得税费用,97760976.75,63859618.13,32525748.80,124243613.35,108776240.43,66567083.05,36758457.60,98561572.57,70877697.90,48325224.95,72014527.78,55244947.52,27290216.17,0,
五、净利润,263924995.56,162404591.04,91346141.50,349127331.06,317942634.69,196103769.64,109982390.50,247981406.82,175224049.26,113403545.88,118032648.28,105123782.26,47652328.07,0,
归属于母公司所有者的净利润,263648413.14,160920334.44,87979426.00,340354071.37,314419672.85,195199585.18,109198670.48,238539857.47,171059586.60,112077271.74,113461716.97,98955531.71,45358237.75,0,
少数股东损益,276582.42,1484256.60,3366715.50,8773259.69,3522961.84,904184.46,783720.02,9441549.35,4164462.66,1326274.14,4570931.31,6168250.55,2294090.32,0,
基本每股收益(元/股),0.670000,0.415500,0.240000,0.950000,0.870000,0.540000,0.300000,0.660000,0.480000,0.310000,0.330000,0,0,0,
稀释每股收益(元/股),0.670000,0.415500,0.240000,0.950000,0.870000,0.540000,0.300000,0.660000,0.480000,0.310000,0.330000,0,0,0,
七、其他综合收益,0,0,0,0,0,0,0,60830.14,520627.40,83135.55,-420898.89,326547.05,-47365.98,0,
八、综合收益总额,263924995.56,162404591.04,91346141.50,349127331.06,317942634.69,196103769.64,109982390.50,248042236.96,175744676.66,113486681.43,117611749.39,105450329.31,47604962.09,0,
归属于母公司所有者的综合收益总额,263648413.14,160920334.44,87979426.00,340354071.37,314419672.85,195199585.18,109198670.48,238600687.61,171580214.00,112160407.29,113040818.08,99282078.76,45310871.77,0,
归属于少数股东的综合收益总额,276582.42,1484256.60,3366715.50,8773259.69,3522961.84,904184.46,783720.02,9441549.35,4164462.66,1326274.14,4570931.31,6168250.55,2294090.32,0,
