,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180331,20171231,20161231,19700101,
一、营业总收入,315769748.18,160866692.25,60324323.35,386429982.87,300807327.49,188416001.19,95893100.00,327594935.63,235681162.43,53138200.00,307956748.65,133806947.55,0,
营业收入,315769748.18,160866692.25,60324323.35,386429982.87,300807327.49,188416001.19,95893100.00,327594935.63,235681162.43,53138200.00,307956748.65,133806947.55,0,
二、营业总成本,248730751.27,135000793.18,52292543.53,273039972.08,208218849.42,136953213.07,0,252610462.98,179725544.16,0,329953922.51,121794156.18,0,
营业成本,193397415.05,101406758.61,38088652.99,201743387.42,154601983.11,101301773.75,0,195405971.03,142277696.99,0,178275501.54,68139000.96,0,
营业税金及附加,3329308.35,1952729.30,674409.35,4314005.92,2915267.16,2085894.08,0,3612616.51,2042290.31,0,2548325.25,1511670.89,0,
销售费用,11370691.27,6433277.59,2934465.62,14768252.32,10790614.10,7098738.25,0,11925570.86,8630488.93,0,11923373.25,7511173.22,0,
管理费用,21061510.07,13616230.77,5497071.14,28281011.97,20787505.51,14146734.65,0,20564135.80,15988207.37,0,49942285.58,35822551.53,0,
财务费用,1733933.23,809765.13,340870.88,2608546.55,3443118.88,2119138.73,0,300523.03,-92305.52,0,2831103.02,667800.84,0,
研发费用,17837893.30,10782031.78,4757073.55,21324767.90,15680360.66,10200933.61,0,16402851.77,10879166.08,0,13953081.11,7772723.94,0,
资产减值损失,0,0,0,0,0,0,0,4398793.98,0,0,70480252.76,369234.80,0,
公允价值变动收益,12511138.73,4027870.15,6442167.82,4772192.57,1084388.73,910945.98,0,0,0,0,0,0,0,
投资收益,10065443.29,8804529.12,353424.81,3289792.45,1297430.52,838898.21,0,344941.09,344941.09,0,0,0,0,
其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,90639800.00,38653591.20,15497922.63,123047289.26,104101978.08,60759948.58,29787000.00,78031247.97,53912700.62,7270700.00,-14566895.81,12012791.37,0,
加:营业外收入,1360.00,0,0,3020000.00,0,0,0,12931.03,0,0,253297.24,3818222.17,0,
减：营业外支出,1062169.76,1001331.53,1000000.00,11883.37,0,0,0,41850.46,38026.48,0,49517.36,18848.62,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,89578990.24,37652259.67,14497922.63,126055405.89,104101978.08,60759948.58,29787000.00,78002328.54,53874674.14,7261100.00,-14363115.93,15812164.92,0,
减：所得税费用,13210517.71,5095780.84,1731500.78,16179679.90,13308466.00,8837634.98,0,10549261.41,8200883.34,0,436588.68,6060920.45,0,
五、净利润,76368472.53,32556478.83,12766421.85,109875725.99,90793512.08,51922313.60,25439400.00,67453067.13,45673790.80,6539100.00,-14799704.61,9751244.47,0,
归属于母公司所有者的净利润,76798670.67,32796074.05,12842205.24,110088221.58,91005986.21,51960184.86,25408500.00,67584864.85,45673790.80,6539100.00,-14799704.61,9751244.47,0,
少数股东损益,-430198.14,-239595.22,-75783.39,-212495.59,-212474.13,-37871.26,0,-131797.72,0,0,0,0,0,
基本每股收益(元/股),0.330000,0.140000,0.060000,0.580000,0.520000,0.300000,0,0.400000,0.270000,0,0,0,0,
稀释每股收益(元/股),0.330000,0.140000,0.060000,0.580000,0.520000,0.300000,0,0.400000,0.270000,0,0,0,0,
七、其他综合收益,-350542.95,198672.51,205181.67,411944.49,516117.33,15398.59,0,314127.26,271158.28,0,-178519.16,-8347.05,0,
八、综合收益总额,76017929.58,32755151.34,12971603.52,110287670.48,91309629.41,51937712.19,0,67767194.39,45944949.08,0,-14978223.77,9742897.42,0,
归属于母公司所有者的综合收益总额,76448127.72,32994746.56,13047386.91,110500166.07,91522103.54,51975583.45,0,67898992.11,45944949.08,0,-14978223.77,9742897.42,0,
归属于少数股东的综合收益总额,-430198.14,-239595.22,-75783.39,-212495.59,-212474.13,-37871.26,0,-131797.72,0,0,0,0,0,
